movement_id,sku_id,warehouse_id,warehouse_city,region,movement_type,supplier_id,customer_id,movement_date,expected_date,quantity,unit_cost,stock_before,stock_after,status
MOV002503,SKU_0142,WH_03,Delhi,North,Outbound,,CUST_019,2026-05-28,2026-05-30,491,1203.15,3635,3144,Completed
MOV003633,SKU_0087,WH_02,Mumbai,West,Outbound,,CUST_041,2026-04-04,2026-04-07,326,1298.66,1182,856,Completed
MOV002683,SKU_0054,WH_05,Hyderabad,South,Inbound,SUP_07,,2026-06-10,2026-06-11,154,152.16,1397,1551,Completed
MOV001065,SKU_0089,WH_03,Delhi,North,Adjustment,,,2026-04-15,2026-04-17,396,173.98,4207,3811,Completed
MOV002195,SKU_0287,WH_04,Kolkata,East,Inbound,SUP_11,,2026-03-17,2026-03-18,247,482.37,1450,,Pending
MOV003922,SKU_0116,WH_03,Delhi,North,Outbound,,CUST_061,2026-04-21,2026-04-21,406,1468.56,2644,2238,Completed
MOV004334,SKU_0032,WH_06,Pune,West,Outbound,,CUST_001,2026-01-07,2026-01-09,496,412.07,539,-198,Completed
MOV003459,SKU_0011,WH_02,Mumbai,West,Inbound,SUP_05,,2026-05-08,2026-05-10,37,1517.5,1735,1772,Completed
MOV002505,SKU_0289,WH_03,Delhi,North,Inbound,SUP_08,,2026-04-24,2026-04-26,369,1265.31,1858,2227,Completed
MOV004993,SKU_0224,WH_02,Mumbai,West,Adjustment,,,2026-04-28,2026-04-28,350,1913.28,3739,4089,Discrepancy
MOV000164,SKU_0152,WH_03,Delhi,North,Return,,,2026-03-08,2026-03-11,56,670.23,3952,4008,Completed
MOV002200,SKU_0277,WH_06,Pune,West,Outbound,,CUST_096,2026-03-03,2026-03-04,240,1349.81,1507,1267,Completed
MOV000343,SKU_0237,WH_04,Kolkata,East,Transfer,,,2026-02-22,2026-02-22,125,448.67,2904,,Completed
MOV001932,SKU_0045,WH_02,Mumbai,West,Transfer,,,2026-01-04,2026-01-05,28,1084.64,62,34,Completed
MOV001313,SKU_0186,WH_05,Hyderabad,South,Adjustment,,,2026-03-06,2026-03-08,383,1845.58,750,367,Completed
MOV004767,SKU_0199,WH_02,Mumbai,West,Outbound,,CUST_089,2026-05-21,2026-05-21,185,1884.72,2222,2037,Completed
MOV000844,SKU_0021,WH_02,Mumbai,West,Outbound,,CUST_094,2026-01-28,2026-01-29,324,1078.4,1604,1280,Completed
MOV004318,SKU_0210,WH_02,Mumbai,West,Outbound,,CUST_007,2026-04-08,2026-04-11,86,1528.46,3781,3695,Completed
MOV004308,SKU_0020,WH_06,Pune,West,Inbound,SUP_10,,2026-04-04,2026-04-05,294,1181.1,1358,1652,Completed
MOV001252,SKU_0285,WH_04,Kolkata,East,Outbound,,CUST_090,2026-04-20,2026-04-23,250,658.67,4334,,Completed
MOV004712,SKU_0006,WH_06,Pune,West,Inbound,SUP_09,,2026-03-02,2026-03-02,446,5023.55,3519,3965,Completed
MOV002065,SKU_0049,WH_03,Delhi,North,Inbound,SUP_11,,2026-01-21,2026-01-24,14,1379.34,4366,4380,Completed
MOV004938,SKU_0253,WH_01,Bengaluru,South,Outbound,,CUST_030,2026-02-11,2026-02-12,122,910.73,3701,3579,Discrepancy
MOV002154,SKU_0004,WH_04,Kolkata,East,Return,,,2026-03-27,2026-03-27,221,1047.58,4952,5173,Discrepancy
MOV002172,SKU_0255,WH_06,Pune,West,Transfer,,,2026-06-29,2026-07-01,304,768.18,4487,4183,Completed
MOV001418,SKU_0134,WH_03,Delhi,North,Outbound,,CUST_098,2026-06-13,2026-06-15,219,386.56,3670,3451,Completed
MOV004788,SKU_0064,WH_04,Kolkata,East,Return,,,2026-04-23,2026-04-26,92,1341.15,471,,Completed
MOV003926,SKU_0142,WH_05,Hyderabad,South,Outbound,,CUST_023,2026-03-30,2026-04-02,93,150.98,4027,3934,Completed
MOV002496,SKU_0275,WH_02,Mumbai,West,Transfer,,,2026-01-30,2026-02-01,4,769.52,495,491,Completed
MOV004597,SKU_0186,WH_02,Mumbai,West,Adjustment,,,2026-06-30,2026-07-02,385,1549.21,1978,2363,Completed
MOV001049,SKU_0241,WH_03,Delhi,North,Outbound,,CUST_090,2026-03-27,2026-03-28,91,1026.96,4957,4866,Completed
MOV004676,SKU_0036,WH_03,Delhi,North,Transfer,,,2026-01-31,2026-01-31,223,934.21,3883,3660,Completed
MOV003665,SKU_0108,WH_06,Pune,West,Transfer,,,2026-02-18,2026-02-19,128,70.24,1542,1414,Completed
MOV001052,SKU_0196,WH_05,Hyderabad,South,Inbound,SUP_07,,2026-03-17,2026-03-20,22,889.15,3312,3334,Completed
MOV002024,SKU_0104,WH_02,Mumbai,West,Transfer,,,2026-04-14,2026-04-15,119,387.12,1486,1367,Completed
MOV004335,SKU_0040,WH_05,Hyderabad,South,Outbound,,CUST_014,2026-01-28,2026-01-29,383,1920.64,4408,4025,Completed
MOV000958,SKU_0071,WH_06,Pune,West,Inbound,SUP_02,,2026-04-29,2026-05-01,391,492.77,2479,2870,Completed
MOV004219,SKU_0232,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-02-21,2026-02-21,393,788.41,3752,4145,Completed
MOV000582,SKU_0223,WH_04,Kolkata,East,Transfer,,,2026-05-10,2026-05-10,256,1909.75,346,,Completed
MOV000556,SKU_0255,WH_03,Delhi,North,Return,,,2026-02-24,2026-02-27,386,89.35,3367,3753,Completed
MOV004037,SKU_0237,WH_05,Hyderabad,South,Inbound,SUP_09,,2026-04-17,2026-04-19,78,3424.63,4651,4729,Completed
MOV000534,SKU_0045,WH_04,Kolkata,East,Inbound,SUP_03,,2026-01-13,,122,711.8,4026,,Completed
MOV004110,SKU_0175,WH_05,Hyderabad,South,Outbound,,CUST_047,2026-05-25,2026-05-27,17,966.85,1540,,Cancelled
MOV000407,SKU_0158,WH_02,Mumbai,West,Inbound,SUP_12,,2026-03-28,2026-03-28,177,1796.98,1414,1591,Pending
MOV001638,SKU_0188,WH_01,Bengaluru,South,Outbound,,CUST_015,2026-04-15,2026-04-16,295,115.66,2242,1947,Completed
MOV000140,SKU_0052,WH_06,Pune,West,Inbound,SUP_01,,2026-04-18,2026-04-18,469,1864.5,109,578,Completed
MOV002418,SKU_0069,WH_02,Mumbai,West,Transfer,,,2026-04-17,2026-04-17,350,386.84,3204,2854,Completed
MOV004622,SKU_0263,WH_02,Mumbai,West,Transfer,,,2026-03-19,2026-03-20,69,737.93,3373,3304,Completed
MOV002857,SKU_0283,WH_06,Pune,West,Outbound,,CUST_056,2026-05-03,2026-05-05,484,1669.59,1626,,Cancelled
MOV002076,SKU_0195,WH_04,Kolkata,East,Outbound,,CUST_023,2026-01-15,2026-01-15,232,852.17,1889,,Completed
MOV000656,SKU_0216,WH_05,Hyderabad,South,Adjustment,,,2026-04-06,2026-04-09,290,875.21,4425,4135,Completed
MOV000815,SKU_0105,WH_06,Pune,West,Inbound,SUP_02,,2026-05-24,2026-05-26,482,1541.05,3128,,Cancelled
MOV000622,SKU_0174,WH_03,Delhi,North,Adjustment,,,2026-03-26,2026-03-28,73,392.89,189,116,Completed
MOV004406,SKU_0182,WH_01,Bengaluru,South,Outbound,,CUST_003,2026-01-25,2026-01-28,290,1963.55,1634,1344,Completed
MOV004986,SKU_0100,WH_05,Hyderabad,South,Outbound,,CUST_069,2026-05-29,2026-05-29,441,377.16,1377,936,Completed
MOV004758,SKU_0191,WH_01,Bengaluru,South,Outbound,,CUST_061,2026-02-07,2026-02-07,178,1964.96,1429,1251,Completed
MOV002176,SKU_0069,WH_05,Hyderabad,South,Inbound,SUP_09,,2026-04-04,2026-04-06,214,9813.45,1811,2025,Completed
MOV003432,SKU_0032,WH_03,Delhi,North,Inbound,SUP_07,,2026-03-31,2026-04-01,58,894.87,854,912,Pending
MOV004601,SKU_0286,WH_03,Delhi,North,Outbound,,CUST_002,2026-06-20,2026-06-23,338,1128.9,2719,2381,Completed
MOV002587,SKU_0161,WH_01,Bengaluru,South,Outbound,,CUST_027,2026-02-01,2026-02-01,222,796.18,1931,1709,Completed
MOV002106,SKU_0287,WH_06,Pune,West,Adjustment,,,2026-05-30,2026-05-30,280,730.36,3588,3868,Completed
MOV000455,SKU_0081,WH_02,Mumbai,West,Inbound,SUP_10,,2026-02-01,2026-02-02,159,1030.46,4705,4864,Completed
MOV004605,SKU_0214,WH_01,Bengaluru,South,Outbound,,CUST_001,2026-01-28,2026-01-30,27,199.57,586,559,Completed
MOV001886,SKU_0291,WH_02,Mumbai,West,Outbound,,CUST_042,2026-02-01,2026-02-01,280,1970.5,3849,3569,Completed
MOV004377,SKU_0128,WH_06,Pune,West,Inbound,SUP_12,,2026-06-06,2026-06-06,35,920.79,3822,3857,Completed
MOV003764,SKU_0269,WH_06,Pune,West,Transfer,,,2026-03-19,,91,1400.42,3704,3613,Completed
MOV001876,SKU_0244,WH_02,Mumbai,West,Outbound,,CUST_013,2026-05-01,2026-05-01,134,1645.99,2298,2164,Completed
MOV003290,SKU_0147,WH_02,Mumbai,West,Inbound,SUP_05,,2026-05-05,2026-05-08,422,352.0,1832,2254,Completed
MOV004556,SKU_0160,WH_05,Hyderabad,South,Inbound,SUP_04,,2026-05-26,2026-05-27,488,470.81,2072,2560,Completed
MOV004080,SKU_0176,WH_02,Mumbai,West,Outbound,,CUST_091,2026-03-31,2026-04-03,227,542.28,3937,3710,Completed
MOV000469,SKU_0066,WH_05,Hyderabad,South,Inbound,SUP_07,,2026-06-20,2026-06-21,23,1087.06,2259,2282,Completed
MOV002910,SKU_0229,WH_06,Pune,West,Inbound,SUP_03,,2026-01-07,2026-01-08,252,1103.99,1481,1733,Discrepancy
MOV004209,SKU_0260,WH_01,Bengaluru,South,Outbound,,CUST_076,2026-05-03,2026-05-05,379,256.41,2903,2524,Completed
MOV003592,SKU_0273,WH_02,Mumbai,West,Inbound,SUP_02,,2026-02-16,2026-02-19,464,1382.91,490,954,Discrepancy
MOV003285,SKU_0073,WH_03,Delhi,North,Outbound,,CUST_063,2026-04-25,2026-04-28,195,1339.39,254,59,Completed
MOV002602,SKU_0286,WH_01,Bengaluru,South,Outbound,,CUST_034,2026-05-16,2026-05-19,61,1486.6,3338,3277,Completed
MOV001921,SKU_0140,WH_06,Pune,West,Inbound,SUP_11,,2026-04-13,2026-04-14,242,1191.38,2058,2300,Pending
MOV004953,SKU_0078,WH_03,Delhi,North,Outbound,,CUST_064,2026-01-05,2026-01-05,426,1099.04,1236,810,Completed
MOV001615,SKU_0060,WH_01,Bengaluru,South,Inbound,SUP_09,,2026-06-18,2026-06-18,219,11390.39,263,482,Completed
MOV002953,SKU_0048,WH_02,Mumbai,West,Return,,,2026-01-23,2026-01-23,467,664.12,4926,5393,Completed
MOV002115,SKU_0205,WH_04,Kolkata,East,Outbound,,CUST_088,2026-03-07,2026-03-07,458,1188.2,2041,,Completed
MOV003233,SKU_0030,WH_01,Bengaluru,South,Outbound,,CUST_093,2026-02-02,2026-02-05,472,1301.76,4823,4351,Completed
MOV001389,SKU_0230,WH_05,Hyderabad,South,Inbound,SUP_05,,2026-02-18,2026-02-19,371,1936.52,3820,4191,Completed
MOV004347,SKU_0178,WH_04,Kolkata,East,Transfer,,,2026-02-26,2026-03-01,43,1150.56,2297,,Completed
MOV000223,SKU_0070,WH_05,Hyderabad,South,Adjustment,,,2026-03-06,2026-03-07,30,130.44,4643,,Cancelled
MOV000671,SKU_0199,WH_05,Hyderabad,South,Outbound,,CUST_092,2026-06-28,2026-06-28,420,1055.88,4418,3998,Completed
MOV004302,SKU_0283,WH_02,Mumbai,West,Return,,,2026-03-14,2026-03-14,86,1316.97,1728,1814,Completed
MOV003573,SKU_0276,WH_04,Kolkata,East,Transfer,,,2026-02-21,2026-02-22,37,1291.76,2596,,Completed
MOV002787,SKU_0188,WH_03,Delhi,North,Transfer,,,2026-05-29,2026-05-30,44,1495.95,3193,3149,Completed
MOV004717,SKU_0284,WH_04,Kolkata,East,Inbound,SUP_10,,2026-06-04,2026-06-07,87,50.19,1630,,Cancelled
MOV000215,SKU_0287,WH_03,Delhi,North,Inbound,SUP_03,,2026-06-13,2026-06-14,279,557.54,486,765,Completed
MOV000421,SKU_0224,WH_03,Delhi,North,Outbound,,CUST_082,2026-02-25,2026-02-28,44,327.97,4831,4787,Completed
MOV004631,SKU_0122,WH_05,Hyderabad,South,Outbound,,CUST_077,2026-01-21,2026-01-24,132,693.29,4758,4626,Completed
MOV002342,SKU_0112,WH_05,Hyderabad,South,Adjustment,,,2026-03-03,2026-03-03,278,1539.19,4645,4367,Completed
MOV001847,SKU_0171,WH_03,Delhi,North,Adjustment,,,2026-03-04,2026-03-06,213,739.82,4909,4696,Completed
MOV004536,SKU_0206,WH_02,Mumbai,West,Transfer,,,2026-05-29,2026-06-01,308,1952.21,4988,,Cancelled
MOV001613,SKU_0205,WH_06,Pune,West,Adjustment,,,2026-03-09,2026-03-09,421,374.97,968,1389,Completed
MOV000133,SKU_0240,WH_02,Mumbai,West,Transfer,,,2026-03-05,2026-03-08,85,1102.11,54,-31,Completed
MOV002681,SKU_0191,WH_02,Mumbai,West,Return,,,2026-02-07,2026-02-07,234,1903.93,3358,3592,Completed
MOV001076,SKU_0222,WH_01,Bengaluru,South,Outbound,,CUST_080,2026-05-11,2026-05-14,485,1785.71,3031,2546,Completed
MOV002227,SKU_0234,WH_02,Mumbai,West,Outbound,,CUST_073,2026-04-20,2026-04-23,24,1009.59,3654,3630,Completed
MOV001213,SKU_0248,WH_01,Bengaluru,South,Adjustment,,,2026-05-28,2026-05-29,352,725.33,1193,1545,Completed
MOV003121,SKU_0211,WH_02,Mumbai,West,Inbound,SUP_08,,2026-06-15,2026-06-15,102,1688.91,1962,2064,Completed
MOV002086,SKU_0101,WH_02,Mumbai,West,Inbound,SUP_05,,2026-05-03,2026-05-03,295,223.39,2870,,Cancelled
MOV001600,SKU_0262,WH_06,Pune,West,Inbound,SUP_04,,2026-02-09,2026-02-10,380,1776.24,3085,3465,Completed
MOV004693,SKU_0116,WH_04,Kolkata,East,Inbound,SUP_02,,2026-06-14,,259,1606.75,522,,Completed
MOV000605,SKU_0163,WH_02,Mumbai,West,Inbound,SUP_01,,2026-02-17,2026-02-18,156,623.99,888,1044,Completed
MOV001153,SKU_0217,WH_06,Pune,West,Outbound,,CUST_085,2026-04-23,2026-04-26,169,1777.84,4376,4207,Completed
MOV003109,SKU_0166,WH_04,Kolkata,East,Inbound,SUP_10,,2026-03-17,2026-03-17,165,1590.5,3454,-6,Completed
MOV003698,SKU_0145,WH_05,Hyderabad,South,Transfer,,,2026-04-10,2026-04-10,42,1410.31,2267,2225,Pending
MOV004876,SKU_0211,WH_03,Delhi,North,Outbound,,CUST_002,2026-01-31,2026-01-31,292,795.63,3114,2822,Completed
MOV002603,SKU_0007,WH_01,Bengaluru,South,Return,,,2026-06-14,2026-06-16,462,423.9,3196,3658,Completed
MOV004325,SKU_0124,WH_05,Hyderabad,South,Inbound,SUP_09,,2026-06-05,2026-06-06,28,1005.61,4824,4852,Completed
MOV002900,SKU_0074,WH_05,Hyderabad,South,Return,,,2026-01-16,2026-01-18,487,1064.36,2698,3185,Completed
MOV003836,SKU_0244,WH_06,Pune,West,Inbound,SUP_06,,2026-06-05,2026-06-08,424,950.47,1970,2394,Completed
MOV004092,SKU_0114,WH_02,Mumbai,West,Transfer,,,2026-05-29,2026-05-31,271,686.25,1430,1159,Completed
MOV000200,SKU_0156,WH_04,Kolkata,East,Outbound,,CUST_064,2026-01-18,2026-01-19,347,810.1,4790,,Completed
MOV001604,SKU_0280,WH_01,Bengaluru,South,Inbound,SUP_02,,2026-03-04,2026-03-07,434,1818.53,2942,3376,Discrepancy
MOV002853,SKU_0026,WH_03,Delhi,North,Adjustment,,,2026-03-20,2026-03-21,134,541.81,4753,4619,Completed
MOV001188,SKU_0102,WH_03,Delhi,North,Outbound,,CUST_045,2026-02-06,2026-02-09,276,215.98,753,477,Pending
MOV003129,SKU_0058,WH_02,Mumbai,West,Outbound,,CUST_043,2026-05-27,2026-05-30,283,456.53,2636,2353,Completed
MOV000524,SKU_0042,WH_02,Mumbai,West,Transfer,,,2026-01-20,2026-01-21,427,750.84,2192,,Cancelled
MOV003548,SKU_0149,WH_03,Delhi,North,Outbound,,CUST_032,2026-01-02,2026-01-05,274,1753.4,2123,1849,Completed
MOV002404,SKU_0174,WH_01,Bengaluru,South,Adjustment,,,2026-06-28,2026-06-30,247,284.69,4079,4326,Completed
MOV001650,SKU_0291,WH_01,Bengaluru,South,Transfer,,,2026-01-06,2026-01-07,456,935.96,1621,1165,Discrepancy
MOV002544,SKU_0127,WH_03,Delhi,North,Return,,,2026-06-19,2026-06-21,285,1620.34,1481,1766,Completed
MOV004476,SKU_0253,WH_02,Mumbai,West,Inbound,SUP_11,,2026-05-05,2026-05-06,119,1878.16,4997,5116,Completed
MOV002642,SKU_0292,WH_01,Bengaluru,South,Outbound,,CUST_096,2026-04-02,2026-04-03,465,771.51,4679,4214,Discrepancy
MOV002347,SKU_0073,WH_03,Delhi,North,Adjustment,,,2026-04-11,2026-04-12,80,1539.1,1206,1286,Completed
MOV000264,SKU_0172,WH_01,Bengaluru,South,Outbound,,CUST_026,2026-06-10,2026-06-10,20,312.92,4875,4855,Completed
MOV001286,SKU_0101,WH_03,Delhi,North,Transfer,,,2026-04-06,2026-04-09,408,1096.55,4680,4272,Completed
MOV003917,SKU_0062,WH_04,Kolkata,East,Inbound,SUP_07,,2026-05-26,2026-05-26,8,516.97,3879,,Pending
MOV004259,SKU_0004,WH_04,Kolkata,East,Outbound,,CUST_069,2026-01-28,2026-01-29,258,1365.87,3059,,Completed
MOV003231,SKU_0172,WH_04,Kolkata,East,Inbound,SUP_11,,2026-04-06,2026-04-06,220,1769.73,509,,Completed
MOV000733,SKU_0138,WH_03,Delhi,North,Outbound,,CUST_002,2026-06-11,2026-06-11,361,1061.88,4056,3695,Completed
MOV002614,SKU_0297,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-01-22,2026-01-24,310,1501.4,3870,4180,Completed
MOV004740,SKU_0114,WH_02,Mumbai,West,Outbound,,CUST_064,2026-01-21,2026-01-22,87,66.27,4100,4013,Completed
MOV000883,SKU_0234,WH_03,Delhi,North,Adjustment,,,2026-04-07,2026-04-07,72,1579.28,2471,2543,Completed
MOV003398,SKU_0157,WH_01,Bengaluru,South,Inbound,SUP_10,,2026-01-21,2026-01-21,136,1610.47,1791,1927,Completed
MOV004726,SKU_0082,WH_01,Bengaluru,South,Transfer,,,2026-01-16,2026-01-16,204,1772.67,2204,2000,Completed
MOV003268,SKU_0285,WH_03,Delhi,North,Adjustment,,,2026-04-22,2026-04-24,327,1265.39,180,-147,Completed
MOV001185,SKU_0242,WH_03,Delhi,North,Outbound,,CUST_041,2026-02-05,2026-02-07,213,1861.78,1102,889,Completed
MOV001457,SKU_0279,WH_05,Hyderabad,South,Inbound,SUP_12,,2026-01-11,2026-01-13,255,1090.1,2985,3240,Completed
MOV002133,SKU_0199,WH_06,Pune,West,Outbound,,CUST_065,2026-04-09,2026-04-12,80,456.64,3140,3060,Completed
MOV003497,SKU_0050,WH_01,Bengaluru,South,Outbound,,CUST_029,2026-05-01,2026-05-04,383,63.67,352,-31,Completed
MOV002147,SKU_0030,WH_05,Hyderabad,South,Outbound,,CUST_045,2026-06-08,2026-06-09,221,1184.9,4,-217,Completed
MOV003182,SKU_0269,WH_01,Bengaluru,South,Transfer,,,2026-04-14,2026-04-16,232,1464.74,3979,,Cancelled
MOV001891,SKU_0218,WH_01,Bengaluru,South,Outbound,,CUST_016,2026-03-12,2026-03-14,135,1709.37,1919,1784,Completed
MOV001983,SKU_0220,WH_05,Hyderabad,South,Return,,,2026-01-19,2026-01-20,447,1608.04,4781,5228,Completed
MOV003984,SKU_0108,WH_05,Hyderabad,South,Adjustment,,,2026-01-04,2026-01-04,108,968.41,4457,4565,Completed
MOV003029,SKU_0135,WH_04,Kolkata,East,Transfer,,,2026-02-04,2026-02-05,134,1708.17,1990,,Pending
MOV001292,SKU_0225,WH_01,Bengaluru,South,Outbound,,CUST_024,2026-02-26,2026-02-26,345,833.83,962,617,Completed
MOV003039,SKU_0229,WH_03,Delhi,North,Inbound,SUP_03,,2026-04-27,2026-04-29,321,484.56,606,927,Discrepancy
MOV003160,SKU_0213,WH_02,Mumbai,West,Inbound,SUP_01,,2026-01-02,2026-01-03,269,1577.54,4521,4790,Completed
MOV002272,SKU_0288,WH_05,Hyderabad,South,Outbound,,CUST_080,2026-02-27,2026-02-28,169,1203.39,1550,,Cancelled
MOV003186,SKU_0243,WH_06,Pune,West,Return,,,2026-05-12,2026-05-14,466,104.85,299,765,Completed
MOV004082,SKU_0290,WH_02,Mumbai,West,Outbound,,CUST_075,2026-04-28,2026-04-29,418,1777.01,4327,3909,Completed
MOV000068,SKU_0170,WH_04,Kolkata,East,Inbound,SUP_01,,2026-01-21,2026-01-23,42,735.36,1013,,Completed
MOV000886,SKU_0126,WH_06,Pune,West,Adjustment,,,2026-05-19,2026-05-22,123,177.13,3226,3349,Completed
MOV002444,SKU_0270,WH_02,Mumbai,West,Transfer,,,2026-01-03,2026-01-03,260,1914.54,1782,1522,Completed
MOV002781,SKU_0190,WH_05,Hyderabad,South,Outbound,,CUST_003,2026-05-31,2026-05-31,201,1134.24,3587,3386,Completed
MOV003534,SKU_0066,WH_06,Pune,West,Inbound,SUP_02,,2026-01-31,2026-02-01,86,77.94,3863,3949,Completed
MOV000802,SKU_0191,WH_05,Hyderabad,South,Adjustment,,,2026-04-12,2026-04-13,188,488.6,1400,1588,Pending
MOV002883,SKU_0075,WH_06,Pune,West,Inbound,SUP_11,,2026-04-01,2026-04-02,471,1137.75,4702,5173,Completed
MOV000484,SKU_0190,WH_01,Bengaluru,South,Outbound,,CUST_069,2026-06-14,2026-06-16,71,690.45,933,862,Completed
MOV000945,SKU_0060,WH_03,Delhi,North,Outbound,,CUST_059,2026-06-27,2026-06-30,227,1201.53,4643,,Cancelled
MOV002112,SKU_0189,WH_05,Hyderabad,South,Outbound,,CUST_047,2026-03-17,2026-03-20,458,406.85,2627,2169,Completed
MOV001154,SKU_0221,WH_06,Pune,West,Inbound,SUP_09,,2026-04-12,2026-04-14,152,2197.92,4539,4691,Completed
MOV002246,SKU_0109,WH_03,Delhi,North,Inbound,SUP_06,,2026-05-06,2026-05-09,348,384.61,686,1034,Completed
MOV004074,SKU_0236,WH_02,Mumbai,West,Adjustment,,,2026-01-13,2026-01-14,247,1865.3,1921,2168,Completed
MOV001303,SKU_0215,WH_03,Delhi,North,Outbound,,CUST_098,2026-02-03,2026-02-04,61,408.04,3999,3938,Completed
MOV004523,SKU_0046,WH_01,Bengaluru,South,Transfer,,,2026-03-19,2026-03-20,461,1961.32,828,367,Completed
MOV001484,SKU_0220,WH_02,Mumbai,West,Outbound,,CUST_069,2026-04-05,2026-04-06,79,857.49,3023,,Cancelled
MOV002560,SKU_0191,WH_04,Kolkata,East,Outbound,,CUST_047,2026-06-17,2026-06-19,105,352.5,3144,3039,Completed
MOV001735,SKU_0149,WH_01,Bengaluru,South,Adjustment,,,2026-01-17,2026-01-20,192,1280.59,1536,1344,Completed
MOV003419,SKU_0258,WH_02,Mumbai,West,Outbound,,CUST_058,2026-05-24,2026-05-26,135,422.7,2612,2477,Completed
MOV004701,SKU_0119,WH_02,Mumbai,West,Return,,,2026-02-07,2026-02-07,189,1898.71,2372,2561,Completed
MOV002898,SKU_0199,WH_04,Kolkata,East,Return,,,2026-05-25,2026-05-27,293,718.76,2056,,Completed
MOV004154,SKU_0255,WH_06,Pune,West,Transfer,,,2026-01-01,2026-01-03,387,1918.69,3328,2941,Completed
MOV003089,SKU_0032,WH_03,Delhi,North,Transfer,,,2026-06-09,2026-06-11,368,1177.56,1968,1600,Completed
MOV001899,SKU_0075,WH_01,Bengaluru,South,Transfer,,,,2026-04-30,177,1350.09,2966,2789,Completed
MOV000513,SKU_0104,WH_02,Mumbai,West,Outbound,,CUST_098,2026-06-06,2026-06-08,186,347.66,4253,4067,Completed
MOV003381,SKU_0171,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-05-20,2026-05-23,311,191.46,865,1176,Pending
MOV002985,SKU_0239,WH_06,Pune,West,Inbound,SUP_05,,2026-05-13,2026-05-14,203,1843.7,3614,3817,Completed
MOV001139,SKU_0205,WH_04,Kolkata,East,Outbound,,CUST_100,2026-02-03,2026-02-04,208,509.43,3814,3606,Pending
MOV001905,SKU_0242,WH_05,Hyderabad,South,Transfer,,,2026-05-05,2026-05-07,32,1294.68,2278,2246,Completed
MOV000106,SKU_0040,WH_05,Hyderabad,South,Adjustment,,,2026-02-07,2026-02-07,14,268.19,1325,1339,Discrepancy
MOV003963,SKU_0033,WH_03,Delhi,North,Transfer,,,2026-06-21,2026-06-24,125,436.05,100,-25,Pending
MOV004595,SKU_0280,WH_04,Kolkata,East,Inbound,SUP_09,,2026-01-12,2026-01-15,224,14873.65,1762,,Pending
MOV004713,SKU_0041,WH_06,Pune,West,Transfer,,,2026-06-09,2026-06-09,244,1132.95,4089,3845,Discrepancy
MOV002500,SKU_0014,WH_04,Kolkata,East,Inbound,SUP_09,,2026-01-12,2026-01-13,354,2030.88,4620,,Pending
MOV004553,SKU_0165,WH_01,Bengaluru,South,Inbound,SUP_12,,2026-05-14,2026-05-17,312,1686.46,295,607,Completed
MOV002510,SKU_0138,WH_01,Bengaluru,South,Return,,,2026-06-03,2026-06-03,309,601.5,3400,3709,Completed
MOV003487,SKU_0152,WH_04,Kolkata,East,Transfer,,,2026-03-21,2026-03-23,437,387.63,606,,Completed
MOV001337,SKU_0043,WH_01,Bengaluru,South,Outbound,,CUST_036,2026-01-16,2026-01-17,283,1297.12,3415,3132,Completed
MOV004153,SKU_0102,WH_01,Bengaluru,South,Outbound,,CUST_027,2026-02-28,2026-02-28,374,542.95,3005,-168,Completed
MOV004083,SKU_0069,WH_01,Bengaluru,South,Adjustment,,,2026-04-21,2026-04-21,73,1927.38,965,1038,Completed
MOV002194,SKU_0147,WH_06,Pune,West,Outbound,,CUST_079,2026-04-11,2026-04-12,297,334.79,855,558,Completed
MOV001580,SKU_0080,WH_05,Hyderabad,South,Inbound,SUP_05,,2026-03-17,2026-03-18,332,545.62,4891,5223,Pending
MOV001202,SKU_0113,WH_05,Hyderabad,South,Transfer,,,2026-05-03,2026-05-05,497,144.73,2612,2115,Completed
MOV000370,SKU_0052,WH_01,Bengaluru,South,Outbound,,CUST_060,2026-04-28,2026-04-29,39,1623.13,2603,2564,Completed
MOV002972,SKU_0016,WH_03,Delhi,North,Inbound,SUP_11,,2026-04-03,2026-04-03,28,1386.74,2612,2640,Completed
MOV004886,SKU_0212,WH_05,Hyderabad,South,Return,,,2026-02-03,2026-02-03,157,1082.74,2514,2671,Completed
MOV000651,SKU_0098,WH_06,Pune,West,Outbound,,CUST_049,2026-05-16,2026-05-16,337,81.48,4701,,Cancelled
MOV001627,SKU_0227,WH_04,Kolkata,East,Adjustment,,,2026-06-27,2026-06-29,90,1012.93,1928,,Completed
MOV003236,SKU_0222,WH_06,Pune,West,Outbound,,CUST_099,2026-05-06,2026-05-08,237,1017.87,4718,4481,Completed
MOV004372,SKU_0270,WH_03,Delhi,North,Inbound,SUP_06,,2026-05-30,2026-06-02,237,439.47,790,1027,Completed
MOV002841,SKU_0237,WH_01,Bengaluru,South,Inbound,SUP_01,,2026-03-13,2026-03-16,345,526.89,4632,4977,Completed
MOV001967,SKU_0140,WH_06,Pune,West,Transfer,,,2026-03-11,2026-03-14,85,261.67,4214,4129,Discrepancy
MOV003986,SKU_0263,WH_06,Pune,West,Transfer,,,2026-06-20,2026-06-22,283,470.33,3402,3119,Completed
